Event_ID,Line,Station,TS,Part_No,BOM_Version,Torque,Pressure,Cycle_Time,Defect,Inspection_Source,Tool_ID,Supplier,VIN,WO,Rework_Flag,Scrap_Reason,Calibration_Factor,Shift,Temp_C,Shift_Derived
4915,GA-2,STN-06,2026-11-03 22:57:00,546-GHI,BOM-3,56.991200000000006,9.87169,77.88,REPAIR,AUTO,TL-007,sup-02,UCX***********YCR,WO-10704,False,Visual Defect,1.0177,Night,69.91599000000001,Night
4922,GA-2,STN-06,2026-11-03 23:00:00,214-GHI,BOM-2,54.21361,9.51995,49.93,REPAIR,AUTO,TL-004,SUP-09,12B***********ZVA,WO-11080,False,,1.0021,Night,84.57724,Night
4924,GA-2,STN-06,2026-11-03 23:01:00,275-ABC,BOM-2,44.90598,12.83028,65.55,UNKNOWN,human,TL-016,sup-02,4BU***********4JE,WO-22804,False,Leak Detected,1.0347,Night,75.94698,Night
5005,GA-1,STN-06,2026-11-03 23:42:00,396-ABC,BOM-3,49.346560000000004,9.269991312621519,62.55,REJECT,HUMAN,TL-011,sup-01,9G3***********RNT,WO-91367,False,Torque Out of Spec,0.9638,Night,76.52572,Night
5007,GA-1,STN-06,2026-11-03 23:43:00,768-ABC,BOM-2,40.686690000000006,10.83027,61.3,,HUMAN,TL-020,sup-01,6KH***********972,WO-20379,False,Leak Detected,0.9757,Night,73.28591111111112,Night
5012,GA-1,STN-06,2026-11-03 23:45:00,408-DEF,BOM-1,42.37048,7.87158,77.54,REJECT,Automated,TL-021,sup-09,PMY***********MMJ,WO-35277,False,,0.9718,Night,82.87294444444444,Night
5037,GA-2,STN-06,2026-11-03 23:58:00,360-GHI,BOM-3,52.84424,10.25336,54.8,REPAIR,HUMAN,TL-001,SUP-09,V31***********VJV,WO-26053,False,Visual Defect,0.9859,Night,73.44955,Night
5084,GA-2,STN-06,2026-12-03 00:21:00,483-GHI,BOM-2,50.44035,11.229736344957875,55.6,REPAIR,Human,TL-015,SUP-09,F5K***********AXN,WO-54019,False,Temperature High,1.0315,Night,96.73177777777778,Night
5085,GA-1,STN-06,2026-12-03 00:22:00,113-GHI,BOM-2,53.433840000000004,,62.88,,automated,TL-020,SUP-09,AGF***********4S6,WO-16047,False,Leak Detected,0.9969,Night,84.34881666666666,Night
5094,GA-2,STN-06,2026-12-03 00:26:00,918-ABC,BOM-3,49.96,9.592319999999999,81.2,REJECT,AUTO,TL-021,sup-09,HHC***********LHB,WO-47662,False,Leak Detected,0.9992,Night,69.04472,Night
5111,GA-2,STN-06,2026-12-03 00:35:00,926-GHI,BOM-1,50.8185,10.35,57.29,REJECT,human,TL-024,sup-02,HBX***********4VG,WO-15808,False,Leak Detected,1.035,Night,83.835,Night
5118,GA-2,STN-06,2026-12-03 00:38:00,696-ABC,BOM-2,49.3381,11.680039999999998,55.37,REJECT,Automated,TL-019,SUP-02,L5N***********44B,WO-85411,False,Leak Detected,1.0069,Night,73.5037,Night
5135,GA-1,STN-06,2026-12-03 00:47:00,191-ABC,BOM-1,47.484469999999995,11.919054316799734,69.6,REJECT,AUTO,TL-015,SUP-09,UA8***********NL4,WO-97733,False,,1.0039,Night,84.22721000000001,Night
5160,GA-2,STN-06,2026-12-03 00:59:00,429-DEF,BOM-3,40.9563,,29.55,REPAIR,HUMAN,TL-017,SUP-09,8X7***********CK0,WO-20637,False,Visual Defect,1.0395,Night,80.56125,Night
5165,GA-1,STN-06,2026-12-03 01:02:00,296-ABC,BOM-3,44.81295,11.32635,58.19,REPAIR,AUTO,TL-011,sup-02,Y09***********960,WO-68931,False,Temperature High,0.9849,Night,75.93579,Night
5167,GA-2,STN-06,2026-12-03 01:03:00,143-GHI,BOM-2,40.624359999999996,11.006599999999999,48.94,UNKNOWN,Human,TL-010,sup-01,PD4***********V4D,WO-19031,False,Temperature High,1.0006,Night,74.94494,Night
5194,GA-1,STN-06,2026-12-03 01:16:00,756-DEF,BOM-1,54.35475,8.31702726182104,61.65,REPAIR,HUMAN,TL-006,SUP-02,2KT***********772,WO-10658,False,Leak Detected,1.0275,Night,69.048,Night
5213,GA-1,STN-06,2026-12-03 01:26:00,372-DEF,BOM-3,47.81083999999999,7.78316,56.93,REJECT,human,TL-023,sup-01,28T***********YFM,WO-74374,False,Torque Out of Spec,1.0108,Night,78.64023999999999,Night
5233,GA-2,STN-06,2026-12-03 01:36:00,528-ABC,BOM-1,45.266099999999994,7.656,71.18,,AUTO,TL-010,sup-02,KN7***********M1Z,WO-57540,False,Temperature High,0.957,Night,62.30069999999999,Night
5240,GA-1,STN-06,2026-12-03 01:39:00,591-ABC,BOM-1,49.522259999999996,10.287719999999998,67.34,REPAIR,automated,TL-017,sup-01,4HX***********ENB,WO-90665,False,Torque Out of Spec,1.0086,Night,76.98979999999999,Night
5275,GA-1,STN-06,2026-12-03 01:57:00,835-ABC,BOM-2,46.34975000000001,8.51957762793199,51.63,UNKNOWN,AUTO,TL-021,SUP-02,JPX***********8BX,WO-55646,False,,0.9925,Night,74.33825000000002,Night
5283,GA-1,STN-06,2026-12-03 02:01:00,372-DEF,BOM-2,44.7975,,56.49,REPAIR,HUMAN,TL-016,SUP-01,72C***********JLE,WO-47063,False,Visual Defect,0.9955,Night,104.3284,Night
5287,GA-2,STN-06,2026-12-03 02:03:00,133-ABC,BOM-3,45.21845999999999,7.90091975895972,62.88,REPAIR,automated,TL-003,sup-02,PDA***********UG7,WO-14562,False,Temperature High,0.9982,Night,94.52954,Night
5332,GA-1,STN-06,2026-12-03 02:25:00,303-GHI,BOM-1,53.320800000000006,11.48448,59.33,UNKNOWN,AUTO,TL-011,sup-01,54E***********PKM,WO-88837,False,Leak Detected,1.0254,Night,88.79964,Night
5342,GA-2,STN-06,2026-12-03 02:30:00,793-ABC,BOM-2,50.8062,8.06922,49.08,REJECT,Automated,TL-016,SUP-01,7C7***********L2E,WO-13403,False,Visual Defect,0.9962,Night,84.57738,Night
5363,GA-1,STN-06,2026-12-03 02:41:00,137-GHI,BOM-1,57.76432,11.33964,71.77,REJECT,human,TL-001,sup-09,S3D***********071,WO-28146,False,Torque Out of Spec,0.9692,Night,56.89204,Night
5392,GA-2,STN-06,2026-12-03 02:55:00,905-ABC,BOM-3,44.17413,11.42967,44.56,REJECT,HUMAN,TL-007,sup-01,3HE***********4KJ,WO-68146,False,Temperature High,1.0297,Night,79.59581,Night
5417,GA-1,STN-06,2026-12-03 03:07:00,905-GHI,BOM-2,53.85933,9.776688867745007,70.26,,human,TL-013,SUP-01,2BC***********F7F,WO-85786,False,Temperature High,1.0143,Night,77.18822999999999,Night
5432,GA-1,STN-06,2026-12-03 03:15:00,809-DEF,BOM-2,51.651599999999995,10.449082309463726,53.38,,HUMAN,TL-023,SUP-09,3M6***********V7D,WO-16264,False,Leak Detected,1.001,Night,73.74033333333333,Night
5453,GA-1,STN-06,2026-12-03 03:26:00,150-DEF,BOM-3,58.47071999999999,8.452399999999999,47.55,REJECT,AUTO,TL-007,sup-02,SLP***********B63,WO-43426,False,Visual Defect,0.9944,Night,71.89511999999999,Night
5480,GA-1,STN-06,2026-12-03 03:39:00,484-GHI,BOM-3,46.61536,11.3696,58.13,REJECT,Human,TL-015,sup-02,6C9***********M7B,WO-96096,False,Temperature High,1.0336,Night,71.52512,Night
5486,GA-1,STN-06,2026-12-03 03:42:00,112-GHI,BOM-2,52.569,12.2661,54.65,REJECT,Automated,TL-008,SUP-09,K8P***********EJG,WO-93853,False,Temperature High,0.9735,Night,64.34835,Night
5495,GA-2,STN-06,2026-12-03 03:47:00,933-ABC,BOM-3,53.048379999999995,10.23568,63.8,REJECT,AUTO,TL-022,SUP-09,05P***********UUV,WO-66369,False,Torque Out of Spec,0.9842,Night,84.83804,Night
5527,GA-2,STN-06,2026-12-03 04:03:00,540-DEF,BOM-3,52.232009999999995,8.48895,52.42,REJECT,automated,TL-006,SUP-01,FJ1***********N6U,WO-55053,False,Temperature High,0.9987,Night,70.10874000000001,Night
5540,GA-2,STN-06,2026-12-03 04:09:00,805-DEF,BOM-2,43.69367,10.9483,50.88,UNKNOWN,HUMAN,TL-002,sup-01,HEN***********6U7,WO-37579,False,Visual Defect,0.9953,Night,102.11778,Night
5560,GA-1,STN-06,2026-12-03 04:19:00,953-GHI,BOM-1,42.724109999999996,7.9922699999999995,54.68,REPAIR,AUTO,TL-021,sup-09,VDX***********2S5,WO-41696,False,Visual Defect,0.9867,Night,82.60871666666668,Night
5579,GA-1,STN-06,2026-12-03 04:29:00,146-ABC,BOM-3,45.30535999999999,8.9028,54.35,REJECT,human,TL-023,sup-01,SLA***********6ZU,WO-67248,False,Temperature High,0.9892,Night,92.98479999999999,Night
5593,GA-2,STN-06,2026-12-03 04:36:00,397-ABC,BOM-2,56.226130000000005,8.454920089907473,51.21,,AUTO,TL-014,SUP-01,GMU***********287,WO-42951,False,,1.0279,Night,93.02495,Night
5596,GA-1,STN-06,2026-12-03 04:37:00,466-GHI,BOM-1,50.371919999999996,8.981039999999998,74.81,REPAIR,Automated,TL-022,sup-02,TAP***********YSK,WO-82707,False,Temperature High,0.9762,Night,83.36748,Night
5599,GA-2,STN-06,2026-12-03 04:39:00,907-GHI,BOM-1,49.95052,10.6898,61.6,,AUTO,TL-006,SUP-02,B39***********T6R,WO-95591,False,Leak Detected,0.9718,Night,72.20474,Night
5615,GA-2,STN-06,2026-12-03 04:47:00,844-GHI,BOM-3,55.24211,9.839039999999999,48.79,REJECT,AUTO,TL-004,SUP-01,L3T***********8UJ,WO-20416,False,Leak Detected,1.0249,Night,87.62894999999999,Night
5627,GA-2,STN-06,2026-12-03 04:53:00,132-ABC,BOM-2,49.025,9.90305,51.89,REPAIR,Human,TL-016,SUP-01,R88***********LLN,WO-29287,False,,0.9805,Night,79.91075000000001,Night
5631,GA-2,STN-06,2026-12-03 04:55:00,563-DEF,BOM-1,38.996,5.747042154469863,48.0,REPAIR,Automated,TL-009,SUP-09,E33***********GBJ,WO-73359,False,Leak Detected,0.9749,Night,78.47945,Night
5646,GA-1,STN-06,2026-12-03 05:02:00,,BOM-2,40.07594,6.89586,68.26,OK,Automated,TL-007,SUP-01,7Y8***********D96,WO-16652,False,Torque Out of Spec,0.9994,Night,90.74552,Night
5650,GA-2,STN-06,2026-12-03 05:04:00,580-ABC,BOM-1,51.970000000000006,11.64128,62.74,UNKNOWN,Automated,TL-003,sup-02,DPR***********7EM,WO-77221,False,,1.0394,Night,101.02968000000001,Night
5656,GA-1,STN-06,2026-12-03 05:07:00,547-DEF,BOM-3,49.32586,12.502261476302762,44.11,REJECT,AUTO,TL-020,SUP-02,98M***********1F4,WO-32052,False,Temperature High,1.0046,Night,87.00952222222222,Night
5660,GA-2,STN-06,2026-12-03 05:09:00,736-GHI,BOM-3,49.75352,10.577520000000002,59.78,UNKNOWN,Human,TL-016,SUP-02,R3B***********XD7,WO-83158,False,Temperature High,0.9794,Night,90.59450000000001,Night
5669,GA-1,STN-06,2026-12-03 05:14:00,675-ABC,BOM-2,47.69856,9.88624,62.53,REJECT,AUTO,TL-020,SUP-02,Y5C***********RKA,WO-32290,False,Leak Detected,1.0192,Night,80.5168,Night
5701,GA-2,STN-06,2026-12-03 05:30:00,120-ABC,BOM-3,49.727520000000005,7.5716800000000015,64.85,OK,Human,TL-015,SUP-01,BPU***********3GL,WO-79998,False,Visual Defect,1.0232,Night,65.99640000000001,Night
5722,GA-1,STN-06,2026-12-03 05:40:00,975-GHI,BOM-2,53.973000000000006,12.466357092624003,68.99,REJECT,Automated,TL-023,SUP-02,VW9***********Z1K,WO-88762,False,Temperature High,0.9995,Night,94.67486111111113,Night
5733,GA-1,STN-06,2026-12-03 05:46:00,494-DEF,BOM-3,56.706540000000004,10.763280000000002,58.41,REPAIR,AUTO,TL-016,sup-09,TPK***********G8G,WO-28069,False,Temperature High,0.9966,Night,88.1991,Night
5775,GA-2,STN-06,2026-12-03 06:07:00,934-ABC,BOM-2,62.26737,11.51996,42.31,REPAIR,human,TL-009,SUP-02,67P***********3JX,WO-62480,False,Torque Out of Spec,0.9931,Morning,91.06727000000001,Morning
5778,GA-1,STN-06,2026-12-03 06:08:00,795-ABC,BOM-3,52.554249999999996,9.60225,66.3,,Automated,TL-013,sup-09,SE0***********WUB,WO-30607,False,Temperature High,1.0325,Morning,53.070499999999996,Morning
5785,GA-2,STN-06,2026-12-03 06:12:00,481-DEF,BOM-1,49.81431,10.994768957100897,55.29,OK,Human,TL-023,SUP-02,116***********511,WO-54531,False,Leak Detected,1.0023,Morning,79.28192999999999,Morning
5809,GA-2,STN-06,2026-12-03 06:24:00,325-GHI,BOM-3,45.67544,7.132415642797061,56.52,REPAIR,automated,TL-014,SUP-02,2UR***********ZXN,WO-17090,False,Temperature High,0.9677,Morning,85.53392777777778,Morning
5823,GA-1,STN-06,2026-12-03 06:31:00,776-GHI,BOM-2,49.04211000000001,,38.89,REJECT,Human,TL-006,sup-09,3WN***********933,WO-95411,False,Leak Detected,0.9673,Morning,79.51206,Morning
5829,GA-2,STN-06,2026-12-03 06:34:00,331-GHI,BOM-2,49.108799999999995,9.00328,66.0,,AUTO,TL-002,SUP-09,UW9***********3E6,WO-79325,False,Temperature High,1.0231,Morning,78.36945999999999,Morning
5846,GA-1,STN-06,2026-12-03 06:42:00,928-GHI,BOM-2,51.460710000000006,9.117982873453855,58.74,REJECT,HUMAN,TL-005,SUP-02,NYU***********UX0,WO-52029,False,Torque Out of Spec,0.9583,Morning,76.664,Morning
5854,GA-1,STN-06,2026-12-03 06:46:00,547-GHI,BOM-1,43.19532,9.81252,50.73,REPAIR,Human,TL-018,SUP-02,RJL***********1GH,WO-29697,False,,1.0116,Morning,63.52848,Morning
5882,GA-2,STN-06,2026-12-03 07:00:00,825-DEF,BOM-1,48.373520000000006,11.258133730470634,65.17,REPAIR,human,TL-009,sup-09,AB7***********2US,WO-44201,False,Temperature High,1.0036,Morning,58.309160000000006,Morning
5909,GA-2,STN-06,2026-12-03 07:14:00,469-DEF,BOM-3,54.1896,11.323199999999998,66.81,REPAIR,human,TL-006,sup-01,LET***********XYU,WO-97112,False,Temperature High,1.011,Morning,80.3745,Morning
5913,GA-2,STN-06,2026-12-03 07:15:00,987-ABC,BOM-3,52.804779999999994,10.38128,37.71,REPAIR,Automated,TL-002,sup-01,D44***********6UU,WO-65368,False,Visual Defect,0.9982,Morning,61.3893,Morning
5920,GA-1,STN-06,2026-12-03 07:19:00,680-GHI,BOM-1,48.41755,7.72275265792413,55.71,REPAIR,automated,TL-022,SUP-09,EWF***********BFX,WO-26799,False,Temperature High,0.9983,Morning,79.56451,Morning
5922,GA-2,STN-06,2026-12-03 07:20:00,964-DEF,BOM-2,59.02649999999999,8.4756,57.83,UNKNOWN,Human,TL-011,SUP-09,WZP***********RMA,WO-48991,False,Temperature High,1.009,Morning,67.5021,Morning
5949,GA-1,STN-06,2026-12-03 07:33:00,422-GHI,BOM-3,56.86704,12.25938,75.58,REPAIR,HUMAN,TL-005,SUP-09,38L***********C7H,WO-90742,False,Leak Detected,1.0302,Morning,85.09451999999999,Morning
6003,GA-1,STN-06,2026-12-03 08:01:00,465-GHI,BOM-3,55.4946,10.9354,52.83,REJECT,Human,TL-004,sup-01,KXM***********FS4,WO-81574,False,Temperature High,1.022,Morning,83.804,Morning
6007,GA-2,STN-06,2026-12-03 08:03:00,150-ABC,BOM-2,43.1145,9.293569999999999,64.63,,Human,TL-012,sup-01,L1F***********G8A,WO-45340,False,Visual Defect,0.9581,Morning,69.84549,Morning
6010,GA-2,STN-06,2026-12-03 08:04:00,185-ABC,BOM-1,51.20909,8.437171637777686,60.6,,AUTO,TL-006,sup-01,9M9***********0NM,WO-32020,False,,0.9829,Morning,85.78532777777777,Morning
6013,GA-2,STN-06,2026-12-03 08:06:00,387-GHI,BOM-2,54.17121999999999,9.115264275569162,76.36,REJECT,human,TL-004,SUP-02,LR3***********HKW,WO-19891,False,Temperature High,1.0069,Morning,75.31611999999998,Morning
5978,GA-2,STN-06,2026-12-03 08:10:00,695-ABC,BOM-3,49.003040000000006,11.367101035590675,57.86,REPAIR,Human,TL-018,SUP-09,UH2***********7Z4,WO-93639,False,Torque Out of Spec,1.0382,Morning,75.06186,Morning
6024,GA-1,STN-06,2026-12-03 08:11:00,346-ABC,BOM-3,52.8876,11.155199999999999,57.62,REPAIR,automated,TL-010,sup-02,2K2***********R9K,WO-10470,False,Leak Detected,0.996,Morning,95.616,Morning
6031,GA-2,STN-06,2026-12-03 08:15:00,571-DEF,BOM-2,50.24723,7.062856630676099,70.75,REPAIR,Human,TL-017,SUP-09,1GY***********AFV,WO-99336,False,Temperature High,0.9719,Morning,80.93767222222222,Morning
6061,GA-1,STN-06,2026-12-03 08:30:00,679-ABC,BOM-3,47.88822,9.799909999999999,61.3,,Human,TL-002,SUP-01,UAR***********6S4,WO-87784,False,Torque Out of Spec,1.0103,Morning,75.06528999999999,Morning
6066,GA-1,STN-06,2026-12-03 08:32:00,978-GHI,BOM-2,50.95566,8.65656,49.78,REJECT,automated,TL-002,SUP-01,PZM***********XKL,WO-50807,False,Torque Out of Spec,0.9837,Morning,89.1888,Morning
6075,GA-1,STN-06,2026-12-03 08:37:00,135-ABC,BOM-2,49.70952,10.31603510804065,66.07,,AUTO,TL-012,sup-01,5VR***********13U,WO-89743,False,,0.9863,Morning,74.26839,Morning
6078,GA-1,STN-06,2026-12-03 08:38:00,914-DEF,BOM-3,44.0349,10.54902,54.74,REJECT,AUTO,TL-001,sup-01,MP6***********FDT,WO-31722,False,Leak Detected,0.9678,Morning,80.8113,Morning
6091,GA-2,STN-06,2026-12-03 08:45:00,119-ABC,BOM-1,50.76274,9.335513451647156,70.15,,AUTO,TL-022,sup-01,7YK***********5P4,WO-81163,False,Torque Out of Spec,0.9934,Morning,79.86936,Morning
6102,GA-2,STN-06,2026-12-03 08:50:00,250-ABC,BOM-2,46.61625,9.72425,43.93,REPAIR,Human,TL-019,SUP-02,LDG***********5DX,WO-67541,False,Visual Defect,1.0025,Morning,91.22749999999999,Morning
6145,GA-1,STN-06,2026-12-03 09:12:00,179-GHI,BOM-2,54.24652,11.779810000000001,44.52,,AUTO,TL-021,sup-01,1Z7***********CU9,WO-42365,False,Visual Defect,0.9899,Morning,75.62836,Morning
6158,GA-1,STN-06,2026-12-03 09:18:00,655-ABC,BOM-3,48.22892,11.403851404459521,59.34,REJECT,Human,TL-024,sup-01,0SB***********PT2,WO-88799,False,Visual Defect,1.0006,Morning,61.33677999999999,Morning
6159,GA-2,STN-06,2026-12-03 09:19:00,291-GHI,BOM-3,45.23456,11.40961,57.45,REPAIR,HUMAN,TL-021,sup-01,7TB***********83E,WO-92602,False,Visual Defect,1.0097,Morning,79.26145,Morning
6174,GA-1,STN-06,2026-12-03 09:26:00,263-GHI,BOM-3,43.9648,10.326954315420787,51.31,REPAIR,HUMAN,TL-001,sup-09,AAR***********1CK,WO-61478,False,,0.9992,Morning,83.03352,Morning
6177,GA-1,STN-06,2026-12-03 09:28:00,817-DEF,BOM-2,45.349920000000004,10.89576,52.22,REJECT,human,TL-003,SUP-09,MXG***********3MJ,WO-20128,False,Leak Detected,0.9816,Morning,73.52184000000001,Morning
6197,GA-1,STN-06,2026-12-03 09:38:00,746-DEF,BOM-3,53.143100000000004,7.745950000000001,65.13,REPAIR,human,TL-013,SUP-09,E8Y***********4TD,WO-11862,False,,0.9805,Morning,78.2439,Morning
6204,GA-1,STN-06,2026-12-03 09:41:00,244-DEF,BOM-3,49.1127,9.52185,55.93,REPAIR,automated,TL-015,sup-09,KRN***********K8J,WO-70964,False,Leak Detected,1.0023,Morning,70.36146,Morning
6233,GA-1,STN-06,2026-12-03 09:56:00,,BOM-1,49.767300000000006,10.45616,50.91,REJECT,HUMAN,TL-013,sup-09,30M***********0ZP,WO-59946,False,Visual Defect,1.0054,Morning,58.815900000000006,Morning
6252,GA-1,STN-06,2026-12-03 10:05:00,101-GHI,BOM-2,52.21176,12.76071,48.95,REJECT,AUTO,TL-015,SUP-09,4ZV***********94R,WO-86995,False,Temperature High,0.9741,Morning,76.9539,Morning
6268,GA-2,STN-06,2026-12-03 10:13:00,164-ABC,BOM-1,54.23509000000001,10.613330000000001,49.91,REPAIR,Human,TL-003,sup-09,BVV***********3YE,WO-96508,False,Visual Defect,0.9737,Morning,89.19091999999999,Morning
6277,GA-1,STN-06,2026-12-03 10:18:00,759-DEF,BOM-3,54.10275000000001,8.463000000000001,63.03,REPAIR,AUTO,TL-001,SUP-09,72Z***********K5T,WO-44707,False,Visual Defect,1.0075,Morning,59.4425,Morning
6293,GA-2,STN-06,2026-12-03 10:26:00,585-DEF,BOM-2,50.3384,8.37312,62.91,,Automated,TL-019,sup-02,4WP***********W4J,WO-13177,False,Leak Detected,0.9968,Morning,85.02704,Morning
6335,GA-1,STN-06,2026-12-03 10:47:00,446-DEF,BOM-3,42.654199999999996,10.43001144527641,57.55,REPAIR,Human,TL-023,SUP-09,LXZ***********C1Y,WO-38129,False,Temperature High,1.018,Morning,102.9198,Morning
6347,GA-2,STN-06,2026-12-03 10:53:00,375-DEF,BOM-3,51.19911999999999,,62.22,REPAIR,Automated,TL-014,sup-02,0RP***********Z1G,WO-44948,False,Torque Out of Spec,0.9884,Morning,87.07803999999999,Morning
6351,GA-2,STN-06,2026-12-03 10:55:00,610-DEF,BOM-3,50.15616,8.628690412167847,71.36,REPAIR,AUTO,TL-013,sup-01,EBZ***********YG7,WO-75519,False,Visual Defect,0.9664,Morning,66.39168000000001,Morning
6374,GA-2,STN-06,2026-12-03 11:06:00,171-GHI,BOM-3,51.272980000000004,11.85561,56.06,REPAIR,human,TL-004,SUP-01,5PJ***********KJJ,WO-20947,False,Leak Detected,1.0133,Morning,86.23183,Morning
6380,GA-2,STN-06,2026-12-03 11:09:00,732-DEF,BOM-1,48.06984,9.082629379886649,67.89,,HUMAN,TL-008,sup-09,BZY***********4LU,WO-98779,False,Leak Detected,0.9672,Morning,91.11024,Morning
6392,GA-1,STN-06,2026-12-03 11:15:00,335-GHI,BOM-1,42.0884,10.224092996318205,63.81,REJECT,AUTO,TL-015,sup-02,TPR***********HXX,WO-56907,False,Leak Detected,0.9788,Morning,87.99412000000001,Morning
6406,GA-2,STN-06,2026-12-03 11:22:00,387-GHI,BOM-2,54.129540000000006,8.78856,68.28,UNKNOWN,Automated,TL-003,sup-09,ABF***********FEG,WO-37622,False,Torque Out of Spec,0.9987,Morning,81.5605,Morning
6439,GA-2,STN-06,2026-12-03 11:39:00,,BOM-2,48.605,11.17915,65.72,REJECT,HUMAN,TL-008,sup-09,M74***********SKC,WO-81273,False,Torque Out of Spec,0.9721,Morning,91.86345,Morning
6442,GA-2,STN-06,2026-12-03 11:40:00,657-DEF,BOM-3,51.63312,6.80988,47.51,REJECT,AUTO,TL-021,sup-09,WB9***********W1D,WO-78537,False,Leak Detected,1.0164,Morning,89.13828,Morning
6449,GA-2,STN-06,2026-12-03 11:44:00,937-DEF,BOM-2,48.40119,10.24847,51.83,OK,Automated,TL-022,sup-09,BZE***********X3W,WO-46743,False,,1.0147,Morning,82.69805,Morning
6468,GA-2,STN-06,2026-12-03 11:53:00,159-ABC,BOM-1,49.51869000000001,10.7437,46.21,REPAIR,Human,TL-001,sup-01,VWK***********7F8,WO-11038,False,Torque Out of Spec,0.9767,Morning,72.56881,Morning
6493,GA-2,STN-06,2026-12-03 12:06:00,681-GHI,BOM-1,45.4078,9.1836,48.67,,AUTO,TL-016,SUP-01,NY8***********LYX,WO-28542,False,Visual Defect,1.0204,Morning,77.65244,Morning
6496,GA-1,STN-06,2026-12-03 12:07:00,808-DEF,BOM-2,38.832840000000004,11.911320000000002,74.79,OK,automated,TL-007,SUP-09,ML3***********1NM,WO-60375,False,Visual Defect,0.9684,Morning,82.41084,Morning
6514,GA-2,STN-06,2026-12-03 12:16:00,981-GHI,BOM-1,48.54078,8.3691,63.21,REJECT,human,TL-014,sup-01,Y3F***********7P8,WO-50061,False,,0.9846,Morning,82.2141,Morning
6542,GA-1,STN-06,2026-12-03 12:30:00,455-GHI,BOM-1,53.42344,10.64452,54.95,REJECT,AUTO,TL-024,SUP-09,VYC***********JEV,WO-68414,False,Visual Defect,1.0042,Morning,65.55194444444443,Morning
6552,GA-1,STN-06,2026-12-03 12:35:00,878-ABC,BOM-3,44.8899,11.57475,53.12,,human,TL-007,SUP-09,0ZU***********V5C,WO-47858,False,,1.0065,Morning,75.2862,Morning
6577,GA-1,STN-06,2026-12-03 12:48:00,802-ABC,BOM-2,53.37080999999999,11.595832126752988,47.45,REJECT,HUMAN,TL-013,SUP-01,HAW***********Z14,WO-10055,False,Visual Defect,1.0089,Morning,71.22833999999999,Morning
6619,GA-1,STN-06,2026-12-03 13:09:00,220-DEF,BOM-3,56.68770000000001,10.26766226781947,65.41,,Human,TL-018,SUP-02,EGU***********NFT,WO-80036,False,Temperature High,1.0214,Morning,75.75383333333335,Morning
6629,GA-1,STN-06,2026-12-03 13:14:00,380-ABC,BOM-1,46.1175,10.0970090596947,51.6,REJECT,HUMAN,TL-007,,LEC***********BG1,WO-42989,False,Temperature High,0.975,Morning,83.7525,Morning
6643,GA-1,STN-06,2026-12-03 13:21:00,731-DEF,BOM-2,47.79944,8.304139999999999,68.71,,AUTO,TL-009,SUP-09,B1C***********653,WO-70710,False,Leak Detected,1.0127,Morning,55.698499999999996,Morning
6689,GA-2,STN-06,2026-12-03 13:44:00,590-GHI,BOM-1,56.82725,9.19119,50.72,REPAIR,HUMAN,TL-017,SUP-09,SZ1***********15S,WO-26386,False,Leak Detected,0.9883,Morning,71.92627777777777,Morning
6695,GA-2,STN-06,2026-12-03 13:47:00,279-GHI,BOM-1,47.362249999999996,9.77158,60.01,REPAIR,automated,TL-022,SUP-01,K26***********SH1,WO-47902,False,Leak Detected,0.9971,Morning,86.54827999999999,Morning
6703,GA-2,STN-06,2026-12-03 13:51:00,726-ABC,BOM-1,42.25424,9.930719999999999,52.27,REJECT,HUMAN,TL-018,SUP-09,XWK***********A17,WO-95638,False,,0.9736,Morning,75.06456,Morning
6706,GA-1,STN-06,2026-12-03 13:52:00,975-DEF,BOM-2,48.67,10.61006,60.69,,Human,TL-014,SUP-09,GE6***********SA6,WO-83976,False,,0.9734,Morning,84.46948888888889,Morning
6708,GA-1,STN-06,2026-12-03 13:53:00,737-ABC,BOM-1,47.565839999999994,10.95897075249245,28.89,REPAIR,automated,TL-006,SUP-02,MEX***********XV7,WO-29213,False,Torque Out of Spec,0.9848,Morning,65.59862222222223,Morning
6780,GA-2,STN-06,2026-12-03 14:29:00,393-ABC,BOM-2,59.3028,9.3366,75.83,REJECT,Human,TL-004,SUP-01,2M7***********23D,WO-73606,False,Torque Out of Spec,1.026,Evening,73.9746,Evening
6807,GA-1,STN-06,2026-12-03 14:43:00,986-DEF,BOM-1,56.421299999999995,10.44370440849984,65.54,REPAIR,AUTO,TL-010,SUP-02,96R***********ADP,WO-13692,False,Leak Detected,1.0166,Evening,97.28862,Evening
