Event_ID,Line,Station,TS,Part_No,BOM_Version,Torque,Temp,Pressure,Cycle_Time,Defect,Inspection_Source,Tool_ID,Supplier
6606,GA-2,stn-04,2026/03/12 13:02,480ghi,BOM-1,46.4Nm,91.2 c,10.1 bar,66.74,REP,Automated,TL-004,sup-02
6607,GA-1, STN-02 ,12-03-2026 13:03,808ghi,BOM-1,50.0Nm,135.4F,9.6 bar,60.86,na,AUTO,TL-022,sup-01
6608,ga-2,STN-05,12-03-2026 13:03,830-GHI,BOM-1,51.4Nm,78.6,145.0psi,60.8,Reject,HUMAN,TL-018,sup-01
6609,ga-1,stn-01,12-03-2026 13:04,589def,BOM-3,52.8 Nm,154.4F,11.1 bar,67.21,OK,HUMAN,TL-011,SUP-01
6610, Ga-1 ,stn-06,12-03-2026 13:04,651-GHI,BOM-1,51.9Nm,164.2F,146.2psi,55.89,Repair,Human,TL-015,sup-09
6611,GA-2, STN-07 ,2026/03/12 13:05,719ABC,BOM-3,48.1Nm,208.6F,9.0 bar,60.43,Reject,automated,TL-013,sup-09
6612,ga-1, STN-05 ,2026-03-12 13:05,705-abc,BOM-2,47.4,169.8F,133.8psi,68.65,REP,HUMAN,TL-002,sup-02
6613,GA-1, STN-01 ,2026/03/12 13:06,766-def,BOM-1,60.2Nm,69.0 c,144.7psi,60.55,na,HUMAN,TL-007,SUP-02
6614, Ga-1 ,stn-06,2026-03-12 13:06,128-GHI,BOM-1,47.2Nm,84.9,8.6 bar,41.56,REP,Human,TL-007,SUP-02
6615, Ga-2 ,stn-05,2026/03/12 13:07,485ghi,BOM-1,43.5,76.4 c,152.2psi,60.52,REP,Human,TL-015,sup-09
6616,ga-2, STN-01 ,2026/03/12 13:07,854ABC,BOM-1,41.8,81.5,8.8 bar,60.64,Repair,automated,TL-011,sup-02
6617,GA-2,stn-04,,,BOM-3,48.2 Nm,70.9,124.2psi,69.01,REJ,AUTO,TL-011,SUP-09
6618,GA-1, STN-04 ,2026-03-12 13:08,231-ABC,BOM-2,54.7,71.3C,14.8 bar,56.57,Reject,automated,TL-014,sup-01
6619, Ga-2 , STN-06 ,12-03-2026 13:09,698-abc,BOM-1,47.1 Nm,161.8F,187.2psi,50.22,None,HUMAN,TL-022,SUP-09
6620,ga-2,STN-03,2026-03-12 13:09,372-DEF,BOM-2,57.4,88.0,10.2 bar,50.25,na,AUTO,TL-005,SUP-01
6621, Ga-1 ,STN-07,12-03-2026 13:10,,BOM-1,50.0 Nm,77.7C,11.3 bar,74.43,REJ,automated,TL-003,sup-02
6622,GA-1,stn-01,2026-03-12 13:10,564GHI,BOM-2,55.5,69.5,11.5 bar,62.89,REJ,AUTO,TL-013,SUP-02
6623,GA-2,STN-03,2026-03-12 13:11,726DEF,BOM-1,46.2 Nm,178.9F,143.4psi,73.92,OK,Human,TL-021,sup-02
6624,ga-2, STN-05 ,2026-03-12 13:11,936-def,BOM-1,46.3Nm,80.8,10.4 bar,75.36,REJ,AUTO,TL-023,SUP-02
6625,ga-2,STN-02,2026-03-12 13:12,723def,BOM-3,50.5Nm,85.7 c,9.6 bar,52.56,Reject,HUMAN,TL-008,sup-01
6626,GA-1,STN-05,2026-03-12 13:12,997-abc,BOM-3,52.4,75.2,172.3psi,51.8,REJ,human,TL-009,sup-02
6627,GA-1,STN-06,2026/03/12 13:13,117DEF,BOM-3,49.1,174.6F,11.9 bar,58.72,Repair,human,TL-020,sup-09
6628,GA-1,STN-04,12-03-2026 13:13,,BOM-3,51.5Nm,84.2 c,179.0psi,66.14,Repair,AUTO,TL-004,sup-02
6629, Ga-2 ,stn-07,2026/03/12 13:14,474-GHI,BOM-3,52.9 Nm,69.9C,10.4 bar,45.98,None,Human,TL-009,sup-09
6630,GA-1, STN-05 ,12-03-2026 13:14,755-DEF,BOM-1,42.9 Nm,88.9 c,13.3 bar,64.55,Repair,AUTO,TL-012,SUP-09
6631, Ga-1 ,STN-01,2026-03-12 13:15,176-DEF,BOM-3,48.3Nm,80.2,9.9 bar,64.04,,Automated,TL-008,SUP-09
6632, Ga-1 ,stn-07,2026-03-12 13:15,574ghi,BOM-2,47.4 Nm,69.0 c,13.1 bar,48.75,Repair,Automated,TL-011,sup-01
6633,GA-1,stn-01,2026-03-12 13:16,126ABC,BOM-3,47.6,68.9 c,134.9psi,49.1,REJ,HUMAN,TL-024,sup-01
6634,ga-1,STN-03,2026/03/12 13:70,698DEF,BOM-3,52.0 Nm,174.2F,8.1 bar,64.44,Repair,human,TL-023,sup-09
6635,ga-2,STN-05,2026/03/12 13:17,294ghi,BOM-3,47.5 Nm,74.5,13.0 bar,80.73,Reject,human,TL-010,sup-01
6636,ga-1,stn-03,12-03-2026 13:17,229ghi,BOM-2,40.0,189.6F,159.4psi,57.05,OK,Automated,TL-012,sup-01
6637,GA-2, STN-05 ,2026-03-12 13:18,171abc,BOM-3,48.8,77.1C,10.8 bar,63.3,Reject,AUTO,TL-023,SUP-02
6638, Ga-1 , STN-05 ,12-03-2026 13:18,342ghi,BOM-1,44.7,181.5F,9.5 bar,53.95,Repair,HUMAN,TL-006,sup-02
6639,GA-2,stn-03,2026-03-12 13:19,,BOM-1,52.5,,126.6psi,62.36,REJ,HUMAN,TL-014,SUP-09
6640, Ga-2 ,STN-06,2026-03-12 13:19,985def,BOM-1,54.0,79.8 c,8.9 bar,53.75,Reject,automated,TL-006,sup-02
6641,GA-2,stn-05,2026-03-12 13:20,172-DEF,BOM-2,39.1Nm,93.2 c,10.2 bar,57.41,OK,Automated,TL-016,SUP-09
6642,GA-2, STN-02 ,2026/03/12 13:20,,BOM-2,46.1 Nm,78.5 c,9.8 bar,84.49,OK,AUTO,TL-001,SUP-09
6643,GA-2,STN-03,2026-03-12 13:70,628-ghi,BOM-2,51.8Nm,74.5,102.8psi,61.07,OK,Automated,TL-006,sup-02
6644,GA-2,stn-07,12-03-2026 13:70,390-def,BOM-2,43.0,71.4C,12.5 bar,44.36,Reject,human,TL-018,sup-02
6645, Ga-2 ,stn-02,2026-03-12 13:22,947-ghi,BOM-1,53.9 Nm,79.8C,135.9psi,66.43,,automated,TL-017,SUP-01
6646,ga-1, STN-06 ,2026/03/12 13:22,316ABC,BOM-3,55.2 Nm,201.4F,171.9psi,71.29,REJ,Human,TL-007,SUP-02
6647,ga-2,STN-01,2026-03-12 13:23,263def,BOM-1,49.2,66.4,8.9 bar,66.76,,HUMAN,TL-005,SUP-02
6648,ga-1,stn-07,2026/03/12 13:23,306-GHI,BOM-1,46.1,79.5C,10.2 bar,58.23,Repair,HUMAN,TL-019,
6649,GA-1,STN-07,12-03-2026 13:24,231-ABC,BOM-1,38.4Nm,145.2F,11.5 bar,50.83,None,human,TL-024,sup-02
6650, Ga-2 ,stn-06,12-03-2026 13:24,535-def,BOM-1,54.1Nm,75.9 c,11.3 bar,51.07,Repair,Automated,TL-014,SUP-09
6651,GA-2,stn-05,12-03-2026 13:25,226abc,BOM-3,60.0 Nm,82.6,9.6 bar,58.1,na,Human,TL-018,SUP-02
6652,ga-2,stn-05,2026-03-12 13:25,301-DEF,BOM-2,59.0Nm,64.2,156.1psi,56.33,OK,automated,TL-018,SUP-01
6653,ga-2,STN-02,2026-03-12 13:26,433-def,BOM-3,49.0 Nm,168.0F,11.0 bar,54.42,Reject,AUTO,TL-022,sup-02
6654,ga-1,STN-01,2026-03-12 13:26,682-ABC,BOM-2,44.5Nm,82.9 c,9.8 bar,72.15,Repair,human,TL-005,sup-02
6655,ga-2,STN-02,12-03-2026 13:27,871def,BOM-3,54.2,178.4F,8.3 bar,69.21,REP,Automated,TL-014,SUP-01
6656,GA-1,STN-01,2026-03-12 13:27,167-DEF,BOM-2,49.4 Nm,83.4C,9.1 bar,72.67,na,HUMAN,TL-004,sup-02
6657,GA-2,STN-01,12-03-2026 13:28,,BOM-1,52.4 Nm,70.3 c,,52.12,REJ,AUTO,TL-008,sup-09
6658, Ga-1 , STN-06 ,2026/03/12 13:28,193def,BOM-1,51.5,82.9C,10.0 bar,50.79,REP,Automated,TL-011,SUP-09
6659,GA-2,stn-02,2026/03/12 13:29,990-def,BOM-1,,165.2F,12.4 bar,60.77,,AUTO,TL-023,
6660, Ga-2 , STN-06 ,12-03-2026 13:29,348-abc,BOM-2,55.1 Nm,87.1C,164.7psi,64.15,REP,AUTO,TL-009,sup-09
6661, Ga-2 ,stn-07,2026/03/12 13:30,870-abc,BOM-1,55.3,56.9,8.8 bar,60.72,Reject,HUMAN,TL-001,sup-02
6662, Ga-1 ,STN-01,2026-03-12 13:30,798def,BOM-3,47.4Nm,77.1,12.8 bar,63.47,OK,Automated,TL-013,sup-09
6663,GA-2,STN-04,2026/03/12 13:31,391abc,BOM-1,45.4 Nm,81.0,143.3psi,75.85,Repair,human,TL-011,sup-01
6664,GA-2,stn-05,2026-03-12 13:31,390-def,BOM-3,37.5 Nm,93.5,11.0 bar,57.82,REP,automated,TL-018,sup-02
6665,ga-2, STN-03 ,2026-03-12 13:32,385-GHI,BOM-1,48.3Nm,80.9C,,68.07,REP,Automated,TL-001,sup-01
6666,GA-1,stn-03,2026-03-12 13:32,523-GHI,BOM-3,44.5,81.9 c,9.3 bar,65.18,REJ,HUMAN,TL-022,
6667,ga-1,STN-03,,497-DEF,BOM-3,52.1Nm,83.8 c,,60.95,na,human,TL-018,sup-02
6668, Ga-2 ,STN-03,2026/03/12 13:33,690ghi,BOM-2,48.3Nm,92.5 c,8.7 bar,67.61,REJ,human,TL-015,SUP-09
6669, Ga-1 , STN-06 ,2026/03/12 13:34,517ABC,BOM-2,48.9 Nm,76.2C,10.1 bar,52.32,OK,HUMAN,TL-021,sup-09
6670,GA-1, STN-01 ,2026-03-12 13:34,808-ABC,BOM-3,54.1,150.7F,155.2psi,50.31,Repair,Automated,TL-006,SUP-09
6671,ga-1, STN-04 ,2026/03/12 13:35,519ABC,BOM-3,52.0 Nm,147.3F,8.5 bar,64.33,Repair,Human,TL-010,SUP-02
6672,GA-2,STN-04,2026-03-12 13:35,376ghi,BOM-2,,86.6,7.3 bar,43.62,OK,AUTO,TL-008,
6673,ga-2,STN-03,2026-03-12 13:36,,BOM-1,58.4,82.2C,164.7psi,65.12,REP,human,TL-007,SUP-01
6674,GA-2,stn-04,2026-03-12 13:36,757def,BOM-1,53.7,171.4F,207.3psi,48.72,None,automated,TL-022,sup-09
6675,GA-2,stn-02,2026-03-12 13:37,226GHI,BOM-3,47.9 Nm,74.1 c,,75.18,Repair,human,TL-022,sup-02
6676,ga-2,STN-03,2026/03/12 13:37,357ghi,BOM-3,48.1,81.8C,159.2psi,56.04,,automated,TL-006,SUP-01
6677,GA-1,stn-04,2026/03/12 13:38,380-ABC,BOM-3,53.9,,8.7 bar,74.53,Reject,Automated,TL-006,sup-02
6678, Ga-2 , STN-04 ,12-03-2026 13:38,679-def,BOM-1,51.0Nm,84.8,12.2 bar,57.89,None,human,TL-003,SUP-01
6679,ga-1,stn-01,2026/03/12 13:39,216ABC,BOM-2,,156.0F,9.4 bar,57.46,REJ,HUMAN,TL-004,sup-09
6680,ga-1, STN-06 ,12-03-2026 13:39,505-GHI,BOM-1,54.5 Nm,62.4C,11.7 bar,68.66,REP,human,TL-023,sup-01
6681,GA-2,STN-01,12-03-2026 13:40,706-DEF,BOM-2,,70.9 c,10.9 bar,62.93,Reject,human,TL-005,sup-02
6682,GA-2, STN-01 ,2026-03-12 13:40,933-def,BOM-1,55.9,66.5,158.7psi,59.33,Reject,AUTO,TL-001,SUP-01
6683,GA-2,STN-01,2026-03-12 13:41,493def,BOM-2,57.7,66.0C,157.9psi,55.96,Repair,AUTO,TL-021,sup-02
6684,ga-1,STN-06,12-03-2026 13:41,982ABC,BOM-2,60.3,95.7C,10.8 bar,56.05,REJ,human,TL-018,SUP-02
6685,ga-2,stn-06,2026-03-12 13:42,646-ghi,BOM-1,58.6Nm,57.3,151.2psi,83.58,REP,AUTO,TL-018,sup-09
6686,ga-2, STN-03 ,12-03-2026 13:42,795-GHI,BOM-2,51.7 Nm,84.7C,11.5 bar,43.25,REP,human,TL-004,sup-09
6687, Ga-1 ,STN-01,2026-03-12 13:43,318-DEF,BOM-2,49.0,192.3F,8.9 bar,47.97,na,Automated,TL-001,SUP-01
6688, Ga-1 , STN-03 ,2026/03/12 13:43,923-abc,BOM-2,40.9,89.9C,9.6 bar,71.77,OK,human,TL-016,SUP-01
6689,ga-1,stn-05,12-03-2026 13:44,332DEF,BOM-1,50.1Nm,82.8,12.2 bar,71.02,,human,TL-014,SUP-09
6690, Ga-1 , STN-03 ,12-03-2026 13:44,222-GHI,BOM-1,52.6,93.2 c,10.3 bar,50.77,REJ,HUMAN,TL-005,sup-02
6691,ga-2,stn-05,2026/03/12 13:45,171def,BOM-1,50.2Nm,208.1F,9.5 bar,42.48,Repair,automated,TL-011,sup-01
6692,GA-1,stn-04,12-03-2026 13:45,688abc,BOM-1,40.6,77.0C,11.6 bar,72.72,na,Human,TL-022,sup-09
6693,GA-1,stn-02,12-03-2026 13:46,664DEF,BOM-3,48.6 Nm,84.5 c,163.2psi,49.53,na,HUMAN,TL-022,SUP-09
6694,GA-1,stn-02,2026/03/12 13:70,278-DEF,BOM-1,53.2,92.8C,8.1 bar,55.09,,Automated,TL-002,SUP-09
6695, Ga-1 , STN-03 ,2026-03-12 13:47,,BOM-1,44.9Nm,160.5F,11.1 bar,60.96,Reject,Human,TL-001,sup-02
6696,ga-1,STN-02,2026/03/12 13:47,348-abc,BOM-1,50.8 Nm,77.6,10.2 bar,49.27,REP,AUTO,TL-008,sup-01
6697,ga-1,stn-04,2026-03-12 13:48,648-DEF,BOM-2,52.2 Nm,73.7,11.1 bar,69.24,None,automated,TL-018,SUP-09
6698,GA-1, STN-07 ,2026-03-12 13:48,570DEF,BOM-1,55.6 Nm,84.6C,10.0 bar,60.21,REP,Human,TL-019,SUP-09
6699,GA-2,STN-01,2026-03-12 13:49,632abc,BOM-2,58.6 Nm,141.8F,10.7 bar,51.18,Reject,human,TL-013,sup-02
6700,GA-2,STN-03,2026/03/12 13:49,767GHI,BOM-1,48.1Nm,94.4 c,7.3 bar,52.06,Repair,HUMAN,TL-014,SUP-09
6701,ga-2,STN-04,2026/03/12 13:50,933-def,BOM-2,50.9Nm,85.3C,8.7 bar,72.97,OK,human,TL-012,SUP-01
6702,GA-2,stn-03,2026-03-12 13:50,748-def,BOM-3,51.1 Nm,85.9,161.1psi,57.21,na,automated,TL-011,sup-01
6703, Ga-2 ,stn-03,12-03-2026 13:51,915ABC,BOM-2,,56.4,13.9 bar,66.14,na,HUMAN,TL-004,sup-09
6704, Ga-2 ,STN-02,2026/03/12 13:51,881-ABC,BOM-3,52.7Nm,69.6,10.6 bar,59.9,REJ,Automated,TL-011,SUP-01
6705,GA-2,STN-04,2026/03/12 13:52,422-ghi,BOM-1,57.1,94.9,9.0 bar,42.45,REP,human,TL-024,sup-02
6706, Ga-2 ,STN-03,2026-03-12 13:52,602-ABC,BOM-2,38.3Nm,172.8F,147.9psi,67.47,,Human,TL-013,sup-01
6707,GA-2,stn-07,2026/03/12 13:53,278-ghi,BOM-3,,145.0F,8.7 bar,70.74,None,human,TL-015,SUP-09
6708,ga-2, STN-05 ,12-03-2026 13:53,932ghi,BOM-2,52.4,82.2 c,11.9 bar,78.42,REP,HUMAN,TL-024,SUP-09
6709,GA-1,STN-05,12-03-2026 13:54,969ghi,BOM-3,48.8Nm,86.8C,146.0psi,40.99,Reject,Human,TL-001,SUP-02
6710,GA-1,STN-05,12-03-2026 13:54,898-ghi,BOM-3,38.7,85.3C,167.9psi,28.42,,AUTO,TL-017,SUP-09
6711,GA-2,STN-01,2026/03/12 13:55,767ghi,BOM-3,49.7Nm,78.5,9.8 bar,66.39,REP,automated,TL-007,SUP-02
6712, Ga-1 ,STN-01,12-03-2026 13:55,863-DEF,BOM-2,46.4 Nm,91.4,169.8psi,54.01,None,AUTO,TL-012,sup-02
6713,GA-1,STN-03,2026-03-12 13:56,813-def,BOM-2,58.4,73.0,109.7psi,45.7,Repair,Automated,TL-001,sup-01
6714,ga-1,STN-01,2026-03-12 13:56,306-def,BOM-3,51.9,85.4C,10.0 bar,61.08,na,HUMAN,TL-008,SUP-09
6715,ga-2,STN-07,2026/03/12 13:57,337DEF,BOM-3,46.0Nm,81.4,10.8 bar,55.51,REP,HUMAN,TL-014,sup-01
6716, Ga-1 ,stn-04,12-03-2026 13:57,577def,BOM-3,39.7 Nm,78.7,9.6 bar,47.24,,human,TL-013,sup-02
6717,ga-1,STN-04,2026/03/12 13:58,478ABC,BOM-2,53.0 Nm,76.2,10.5 bar,59.17,Reject,human,TL-010,SUP-01
6718, Ga-2 ,stn-04,2026-03-12 13:58,761ghi,BOM-1,53.5,76.6,10.5 bar,65.67,Reject,AUTO,TL-023,SUP-09
6719,GA-2,stn-02,2026/03/12 13:59,761def,BOM-3,48.9Nm,176.6F,11.6 bar,61.75,,HUMAN,TL-006,sup-01
6720, Ga-2 , STN-06 ,2026-03-12 13:59,977-ABC,BOM-1,53.0 Nm,77.1 c,10.9 bar,61.83,Repair,Human,TL-006,SUP-09
6721,ga-2,stn-03,2026/03/12 14:00,808ghi,BOM-3,48.3 Nm,87.3,10.6 bar,64.43,None,Automated,TL-014,SUP-01
6722,ga-1,stn-05,2026/03/12 14:00,110-ghi,BOM-1,55.3 Nm,74.6,11.3 bar,43.09,Repair,Automated,TL-009,SUP-01
6723,ga-1,stn-03,2026-03-12 14:01,406ABC,BOM-3,55.0 Nm,95.7,8.0 bar,59.49,Repair,HUMAN,TL-007,sup-02
6724,GA-2,STN-01,12-03-2026 14:01,394-ghi,BOM-2,41.8Nm,74.2,8.9 bar,62.4,OK,Automated,TL-002,sup-09
6725, Ga-1 , STN-02 ,2026/03/12 14:02,669-def,BOM-1,43.0 Nm,192.6F,114.9psi,56.22,OK,Human,TL-013,sup-01
6726,ga-1,stn-05,12-03-2026 14:02,407def,BOM-3,60.2,193.3F,10.8 bar,51.71,Repair,Automated,TL-016,sup-09
6727,ga-2,stn-05,2026-03-12 14:03,979ghi,BOM-3,54.7,81.7,10.6 bar,52.54,na,AUTO,TL-014,SUP-02
6728,ga-2,STN-02,2026/03/12 14:03,359ABC,BOM-1,43.7 Nm,80.8,12.1 bar,57.07,REP,HUMAN,TL-019,sup-02
6729,GA-1, STN-04 ,2026-03-12 14:04,493GHI,BOM-1,42.1,72.7,152.6psi,69.14,OK,HUMAN,TL-016,SUP-02
6730,ga-1,stn-02,2026-03-12 14:04,834-ghi,BOM-3,51.0,74.8 c,9.1 bar,75.27,REP,Human,TL-016,sup-09
6731,GA-2, STN-03 ,2026-03-12 14:05,430ghi,BOM-2,44.3,82.2 c,10.2 bar,73.23,REP,HUMAN,TL-008,sup-09
6732,ga-2,STN-02,2026/03/12 14:05,140-DEF,BOM-2,48.4Nm,79.5,7.2 bar,44.39,Reject,Automated,TL-020,sup-01
6733,ga-1, STN-06 ,12-03-2026 14:06,398def,BOM-3,49.8Nm,91.8 c,9.4 bar,50.61,REJ,automated,TL-022,sup-09
6734,ga-2,STN-03,2026-03-12 14:06,423abc,BOM-2,49.5 Nm,75.5C,6.5 bar,66.57,Reject,AUTO,TL-019,sup-09
6735, Ga-2 , STN-06 ,,650GHI,BOM-2,,76.1,10.5 bar,73.01,,Human,TL-003,sup-09
6736,GA-2,stn-03,,739-DEF,BOM-3,59.2,63.4C,138.9psi,50.33,REJ,AUTO,TL-024,sup-02
6737,ga-2, STN-05 ,12-03-2026 14:08,593abc,BOM-1,47.6Nm,86.4C,9.8 bar,61.83,OK,Automated,TL-014,sup-09
6738, Ga-1 , STN-05 ,2026/03/12 14:08,465ABC,BOM-2,44.3 Nm,85.5 c,8.6 bar,48.68,,Automated,TL-011,SUP-09
6739, Ga-2 ,STN-01,2026-03-12 14:09,551-abc,BOM-2,51.9,89.8C,130.5psi,62.76,OK,Human,TL-006,sup-02
6740,ga-1,stn-04,12-03-2026 14:09,229ABC,BOM-3,58.2,,11.0 bar,53.57,REJ,human,TL-003,sup-01
6741, Ga-2 ,stn-01,2026/03/12 14:10,262ghi,BOM-1,48.0 Nm,87.9,113.8psi,61.83,REP,human,TL-021,sup-09
6742, Ga-1 , STN-01 ,2026/03/12 14:10,649ghi,BOM-3,54.3 Nm,191.0F,,47.88,OK,Automated,TL-013,sup-01
6743,ga-2, STN-04 ,2026/03/12 14:70,878DEF,BOM-1,45.8,86.1,127.4psi,43.66,,Human,TL-022,SUP-09
6744,GA-2, STN-03 ,12-03-2026 14:11,569-def,BOM-2,50.1,87.6 c,7.5 bar,90.98,na,Automated,TL-019,sup-02
6745, Ga-1 , STN-06 ,2026/03/12 14:12,154-def,BOM-3,44.2Nm,,11.8 bar,60.69,REP,AUTO,TL-020,sup-09
6746, Ga-2 , STN-06 ,12-03-2026 14:12,982-GHI,BOM-1,50.1Nm,69.0,12.0 bar,81.35,,Human,TL-010,SUP-01
6747,GA-2, STN-05 ,2026/03/12 14:13,391-ghi,BOM-3,49.4,67.4,9.2 bar,75.09,Repair,automated,TL-009,SUP-09
6748,ga-1,STN-06,2026-03-12 14:13,772ghi,BOM-2,53.0,92.7,9.2 bar,43.64,REP,Automated,TL-011,sup-09
6749,GA-2,STN-06,2026-03-12 14:14,907abc,BOM-1,58.9,72.2 c,9.6 bar,63.62,Repair,Automated,TL-001,sup-02
6750,GA-2,STN-04,2026-03-12 14:14,986def,BOM-2,48.1Nm,73.8,127.4psi,47.06,Reject,AUTO,TL-018,sup-09
6751,ga-1, STN-06 ,2026-03-12 14:70,204def,BOM-1,40.0,80.1 c,9.0 bar,57.04,Repair,automated,TL-022,SUP-02
6752,GA-1,STN-06,2026-03-12 14:15,267ABC,BOM-3,49.0 Nm,67.6 c,154.8psi,41.15,na,automated,TL-001,sup-02
6753, Ga-2 , STN-04 ,12-03-2026 14:16,680-def,BOM-1,51.5 Nm,83.8C,13.1 bar,44.26,na,Human,TL-022,SUP-02
6754,GA-2,STN-03,2026-03-12 14:16,784-abc,BOM-1,51.0 Nm,58.7 c,9.5 bar,51.45,Repair,AUTO,TL-016,SUP-01
6755,GA-1,stn-03,,850DEF,BOM-3,49.2Nm,68.2,167.3psi,54.54,REP,human,TL-014,sup-02
6756,ga-1,stn-06,,595-GHI,BOM-1,57.4,,,60.39,None,Automated,TL-017,sup-02
6757, Ga-2 , STN-01 ,2026-03-12 14:18,242def,BOM-1,50.7,153.7F,7.5 bar,49.64,Repair,HUMAN,TL-001,SUP-02
6758, Ga-1 ,STN-04,2026/03/12 14:18,740def,BOM-2,49.5 Nm,93.0 c,10.0 bar,61.49,REJ,human,TL-024,
6759, Ga-1 ,STN-07,2026/03/12 14:19,700-ABC,BOM-3,46.1Nm,80.5C,141.7psi,71.36,na,automated,TL-021,sup-01
6760, Ga-2 ,STN-02,12-03-2026 14:19,520GHI,BOM-3,41.3 Nm,91.3,12.2 bar,62.74,REP,automated,TL-018,sup-02
6761,ga-2, STN-05 ,,673-ABC,BOM-2,51.6 Nm,182.4F,12.3 bar,59.33,Repair,Human,TL-008,sup-02
6762,ga-1,STN-04,2026-03-12 14:20,290ghi,BOM-2,51.2,79.9,10.6 bar,63.42,Reject,Automated,TL-004,sup-01
6763,ga-1, STN-02 ,12-03-2026 14:21,828-abc,BOM-3,44.7,,171.4psi,45.65,Repair,AUTO,TL-008,
6764, Ga-2 , STN-02 ,2026-03-12 14:21,141GHI,BOM-1,49.8 Nm,89.3C,9.8 bar,69.52,OK,HUMAN,TL-012,
6765,GA-1,STN-03,12-03-2026 14:22,854abc,BOM-3,49.3Nm,84.4 c,11.7 bar,48.02,Repair,automated,TL-024,sup-02
6766,ga-1, STN-05 ,2026-03-12 14:22,853-GHI,BOM-3,46.9 Nm,100.8 c,147.2psi,75.52,REP,HUMAN,TL-010,SUP-09
6767,GA-1, STN-03 ,12-03-2026 14:23,718-DEF,BOM-2,46.0 Nm,190.9F,11.6 bar,67.71,na,automated,TL-018,SUP-02
6768, Ga-1 ,stn-02,12-03-2026 14:23,832ghi,BOM-2,52.0,76.0,171.1psi,65.57,na,human,TL-010,sup-02
6769,ga-2,stn-01,2026-03-12 14:24,920GHI,BOM-2,48.9 Nm,82.9 c,160.6psi,66.0,REP,AUTO,TL-002,sup-02
6770,GA-1,stn-05,2026-03-12 14:24,246abc,BOM-2,47.0Nm,84.2,8.9 bar,59.98,None,automated,TL-019,SUP-09
6771,ga-2, STN-06 ,2026-03-12 14:25,589DEF,BOM-3,,91.6 c,135.9psi,52.14,Reject,HUMAN,TL-009,sup-02
6772,GA-1,stn-02,2026/03/12 14:25,680abc,BOM-2,49.4,93.2C,11.1 bar,50.58,Repair,automated,TL-014,sup-02
6773,ga-1,stn-03,2026/03/12 14:26,947GHI,BOM-1,54.6Nm,78.4C,11.3 bar,77.51,,AUTO,TL-009,sup-01
6774,ga-1,stn-07,2026-03-12 14:26,763DEF,BOM-3,51.0 Nm,154.1F,148.4psi,61.03,REJ,automated,TL-018,sup-09
6775, Ga-2 , STN-02 ,2026-03-12 14:27,634-DEF,BOM-1,48.8 Nm,142.6F,9.5 bar,48.85,na,Human,TL-020,sup-01
6776,GA-1,stn-03,2026/03/12 14:27,601ABC,BOM-1,51.5Nm,68.6 c,10.3 bar,65.17,REJ,automated,TL-018,
6777,GA-1,stn-03,2026-03-12 14:28,,BOM-1,56.8,74.1C,138.9psi,63.43,Repair,Human,TL-022,sup-01
6778,ga-2, STN-03 ,2026-03-12 14:28,385DEF,BOM-1,52.5,95.0 c,9.6 bar,56.71,Repair,automated,TL-017,
6779,GA-2,stn-04,2026/03/12 14:29,489ghi,BOM-2,51.3Nm,95.2,12.9 bar,51.02,REJ,human,TL-013,SUP-01
6780,ga-1,STN-05,12-03-2026 14:29,891ABC,BOM-3,53.2Nm,89.6,134.7psi,67.36,REP,Human,TL-019,SUP-02
6781,GA-2,STN-02,2026/03/12 14:30,874-DEF,BOM-1,,92.3C,10.8 bar,69.46,REP,Human,TL-017,sup-02
6782, Ga-2 ,STN-01,2026/03/12 14:30,677-ghi,BOM-1,50.9,72.9C,10.2 bar,63.22,Repair,Automated,TL-006,SUP-09
6783, Ga-1 ,stn-01,12-03-2026 14:31,195ABC,BOM-2,47.6,148.7F,118.3psi,60.72,REP,HUMAN,TL-008,sup-01
6784,ga-1,STN-02,2026-03-12 14:31,747-DEF,BOM-2,42.2Nm,69.9C,8.1 bar,52.18,,HUMAN,TL-003,sup-09
6785,ga-1,STN-06,2026/03/12 14:32,512-ABC,BOM-3,51.7Nm,59.7,9.9 bar,64.8,Repair,Human,TL-019,
6786,ga-2, STN-07 ,2026-03-12 14:32,686ghi,BOM-2,51.7 Nm,68.9 c,102.5psi,53.65,OK,automated,TL-004,sup-02
6787,GA-2,STN-05,2026/03/12 14:33,489ghi,BOM-2,48.6 Nm,166.9F,12.7 bar,47.28,REP,human,TL-003,sup-09
6788,ga-1, STN-03 ,2026/03/12 14:33,748-DEF,BOM-2,55.2,81.7 c,9.5 bar,71.26,Reject,HUMAN,TL-020,sup-01
6789,ga-2, STN-03 ,12-03-2026 14:34,295-def,BOM-1,46.4 Nm,81.4,9.3 bar,49.7,None,Human,TL-002,SUP-01
6790,GA-2,STN-05,2026-03-12 14:34,230-GHI,BOM-3,41.1,73.1C,11.8 bar,41.03,REJ,HUMAN,TL-023,sup-01
6791, Ga-1 ,STN-02,12-03-2026 14:35,,BOM-3,46.5Nm,85.7 c,141.9psi,73.09,REJ,human,TL-006,
6792, Ga-2 , STN-04 ,2026-03-12 14:35,929def,BOM-3,42.3 Nm,163.9F,11.0 bar,42.56,Reject,automated,TL-023,sup-01
6793,ga-2, STN-05 ,2026/03/12 14:36,167-GHI,BOM-1,51.7Nm,80.1C,9.1 bar,56.1,REP,HUMAN,TL-016,SUP-02
