Event_ID,Line,Station,TS,Part_No,BOM_Version,Cycle_Time,Defect,Supplier,VIN,WO,Rework_Flag,Scrap_Reason,Calibration_Factor,Temp_C,Shift_Derived,Torque_Nm,Pressure_Bar,Torque_Anomaly,Temp_Anomaly,Pressure_Anomaly,Cycle_Anomaly,Tool_ID_Clean,Tool_Type,Calibration_Status,Effective_Date
2408,GA-1,STN-07,2026-11-03 02:03:00,551-DEF,BOM-3,61.51,,SUP-01,VUZ***********P2H,WO-62417,False,Temperature High,0.9781,90.27862999999999,Night,47.14442,7.809262400198568,False,False,False,False,TL-022,Torque Wrench,Valid,2026-06-01
2424,GA-2,STN-07,2026-11-03 02:11:00,225-GHI,BOM-3,55.91,REJECT,SUP-09,3GE***********SDF,WO-47028,False,Torque Out Of Spec,1.002,85.87140000000001,Night,47.8956,9.3186,False,False,False,False,TL-003,Torque Wrench,Valid,2026-06-01
2427,GA-1,STN-07,2026-11-03 02:13:00,325-GHI,BOM-2,40.92,UNKNOWN,SUP-01,CUS***********DMJ,WO-44112,False,Temperature High,1.0277,78.61905,Night,62.17585,12.12686,False,False,False,False,TL-004,Torque Wrench,Valid,2026-01-01
2434,GA-1,STN-07,2026-11-03 02:16:00,431-ABC,BOM-2,56.78,REJECT,SUP-01,70P***********E54,WO-90875,False,Leak Detected,0.9976,84.39695999999999,Night,50.378800000000005,12.56976,False,False,False,False,TL-007,Torque Wrench,Valid,2026-01-01
2435,GA-2,STN-07,2026-11-03 02:17:00,319-ABC,BOM-1,56.5,REJECT,SUP-09,B9B***********HTG,WO-30402,False,Torque Out Of Spec,1.0135,83.44483333333334,Night,49.4588,9.020150000000001,False,False,False,False,TL-017,Torque Wrench,Valid,2025-01-01
2440,GA-2,STN-07,2026-11-03 02:19:00,757-ABC,BOM-2,65.68,,SUP-02,LYZ***********X1J,WO-65224,False,Temperature High,0.9924,64.90296000000001,Night,49.02456,9.271377156331445,False,False,False,False,TL-012,Torque Wrench,Valid,2026-01-01
2443,GA-2,STN-07,2026-11-03 02:21:00,898-DEF,BOM-2,60.03,REJECT,SUP-02,EFS***********GEC,WO-81385,False,Leak Detected,0.9814,78.21758000000001,Night,44.261140000000005,9.872327252168398,False,False,False,False,TL-013,Torque Wrench,Valid,2026-01-01
2475,GA-1,STN-07,2026-11-03 02:37:00,865-DEF,BOM-2,60.36,REPAIR,SUP-09,2WX***********WEC,WO-25111,False,Leak Detected,0.9561,75.05385,Night,43.50255,9.17856,False,False,False,False,TL-024,Torque Wrench,Valid,2026-01-01
2481,GA-2,STN-07,2026-11-03 02:40:00,191-ABC,BOM-3,60.45,REJECT,SUP-02,77X***********ABG,WO-46105,False,Unknown,0.9938,66.78336,Night,58.73358,7.544049145741116,False,False,False,False,TL-013,Torque Wrench,Valid,2026-06-01
2502,GA-1,STN-07,2026-11-03 02:50:00,628-GHI,BOM-2,52.36,REJECT,SUP-02,RKJ***********5DG,WO-73279,False,Torque Out Of Spec,0.9764,86.8996,Night,49.99168,12.205,False,False,False,False,TL-016,Torque Wrench,Valid,2026-01-01
2511,GA-1,STN-07,2026-11-03 02:55:00,549-DEF,BOM-3,48.97,REJECT,SUP-09,51D***********RJS,WO-64133,False,Leak Detected,0.9874,87.58238000000001,Night,46.4078,11.3551,False,False,False,False,TL-021,Torque Wrench,Valid,2026-06-01
2536,GA-1,STN-07,2026-11-03 03:07:00,448-GHI,BOM-2,63.23,REPAIR,SUP-09,XPW***********EPW,WO-25868,False,Unknown,0.9893,63.11733999999999,Night,54.60936,7.9144,False,False,False,False,TL-011,Torque Wrench,Valid,2026-01-01
2562,GA-2,STN-07,2026-11-03 03:20:00,361-ABC,BOM-2,57.73,,SUP-09,GV2***********1WF,WO-84569,False,Unknown,0.9905,71.316,Night,49.7231,10.99455,False,False,False,False,TL-004,Torque Wrench,Valid,2026-01-01
2607,GA-1,STN-07,2026-11-03 03:43:00,181-ABC,BOM-2,58.93,REPAIR,SUP-09,2KB***********JAS,WO-61793,False,Leak Detected,0.9964,81.31731111111111,Night,44.838,9.36616,False,False,False,False,TL-011,Torque Wrench,Valid,2026-01-01
2621,GA-1,STN-07,2026-11-03 03:50:00,525-ABC,BOM-2,42.13,REPAIR,SUP-01,4F0***********17G,WO-20444,False,Temperature High,0.9854,68.87946000000001,Night,45.91964,9.55838,False,False,False,False,TL-014,Torque Wrench,Valid,2026-01-01
2638,GA-1,STN-07,2026-11-03 03:58:00,340-ABC,BOM-2,61.51,REJECT,SUP-09,VTP***********M85,WO-90938,False,Temperature High,0.9856,78.15808,Night,49.28,10.644480000000001,False,False,False,False,TL-009,Torque Wrench,Valid,2026-01-01
2656,GA-1,STN-07,2026-11-03 04:07:00,225-DEF,BOM-2,79.43,REJECT,SUP-02,WFL***********R7F,WO-17913,False,Visual Defect,0.9973,90.05619,Night,46.97283,9.274890000000001,False,False,False,False,TL-021,Torque Wrench,Valid,2026-01-01
2661,GA-1,STN-07,2026-11-03 04:10:00,715-DEF,BOM-1,41.66,REPAIR,SUP-09,762***********6RK,WO-37986,False,Torque Out Of Spec,1.0159,72.1289,Night,45.7155,11.88603,False,False,False,False,TL-006,Torque Wrench,Valid,2025-01-01
2664,GA-2,STN-07,2026-11-03 04:11:00,684-ABC,BOM-1,41.99,OK,SUP-02,SYK***********HTD,WO-34415,False,Leak Detected,0.9849,61.654740000000004,Night,42.25221,12.155235179745997,False,False,False,False,TL-013,Torque Wrench,Valid,2025-01-01
2679,GA-2,STN-07,2026-11-03 04:19:00,953-GHI,BOM-3,71.32,UNKNOWN,SUP-09,K0W***********PAD,WO-43798,False,Visual Defect,1.0003,84.22526,Night,41.11233,10.203059999999999,False,False,False,False,TL-009,Torque Wrench,Valid,2026-06-01
2682,GA-1,STN-07,2026-11-03 04:20:00,193-GHI,BOM-2,61.82,OK,SUP-02,MRB***********92V,WO-69266,False,Visual Defect,1.0341,81.6939,Night,50.56749,10.908679104786334,False,False,False,False,TL-003,Torque Wrench,Valid,2026-01-01
2698,GA-2,STN-07,2026-11-03 04:28:00,950-GHI,BOM-1,55.3,REJECT,SUP-09,S3E***********J8M,WO-32686,False,Unknown,0.9975,73.91475,Night,50.57325000000001,8.87775,False,False,False,False,TL-016,Torque Wrench,Valid,2025-01-01
2702,GA-2,STN-07,2026-11-03 04:30:00,392-ABC,BOM-2,55.31,REPAIR,SUP-01,JYV***********NY7,WO-30072,False,Temperature High,1.0286,92.98544,Night,45.66983999999999,13.474659999999998,False,False,False,False,TL-022,Torque Wrench,Valid,2026-01-01
2716,GA-1,STN-07,2026-11-03 04:37:00,217-ABC,BOM-2,57.99,REJECT,SUP-02,YVL***********50D,WO-81454,False,Unknown,1.0321,77.61392000000001,Night,51.91463,11.563607468387595,False,False,False,False,TL-022,Torque Wrench,Valid,2026-01-01
2739,GA-2,STN-07,2026-11-03 04:49:00,143-GHI,BOM-1,52.65,REPAIR,SUP-02,UMC***********7CJ,WO-86213,False,Visual Defect,0.998,85.10722222222222,Night,62.1754,9.5808,False,False,False,False,TL-003,Torque Wrench,Valid,2025-01-01
2749,GA-1,STN-07,2026-11-03 04:54:00,127-ABC,BOM-3,63.04,REPAIR,SUP-09,HXE***********0E1,WO-95938,False,Visual Defect,1.0132,67.17516,Night,49.84944000000001,9.63335677546574,False,False,False,False,TL-004,Torque Wrench,Valid,2026-06-01
2755,GA-2,STN-07,2026-11-03 04:57:00,764-GHI,BOM-3,61.9,,SUP-09,1KX***********36C,WO-21389,False,Unknown,0.9781,83.84490555555556,Night,54.18674,10.7591,False,False,False,False,TL-022,Torque Wrench,Valid,2026-06-01
2757,GA-1,STN-07,2026-11-03 04:58:00,212-ABC,BOM-2,51.92,REJECT,SUP-02,P81***********W87,WO-93942,False,Temperature High,1.0158,79.63872,Night,54.040560000000006,10.96776568899185,False,False,False,False,TL-018,Torque Wrench,Valid,2026-01-01
2779,GA-2,STN-07,2026-11-03 05:09:00,833-ABC,BOM-1,58.41,OK,SUP-09,H5U***********Z2P,WO-21116,False,Torque Out Of Spec,1.0088,51.24703999999999,Night,52.76024,6.859839999999999,False,False,False,False,TL-019,Torque Wrench,Valid,2025-01-01
2796,GA-2,STN-07,2026-11-03 05:17:00,214-DEF,BOM-2,77.9,UNKNOWN,SUP-09,TMB***********XHX,WO-86080,False,Torque Out Of Spec,0.983,84.3414,Night,52.4922,8.844682083316098,False,False,False,False,TL-011,Torque Wrench,Valid,2026-01-01
2798,GA-2,STN-07,2026-11-03 05:18:00,705-ABC,BOM-1,57.55,OK,SUP-01,FUP***********ZJH,WO-68155,False,Unknown,0.9867,67.78629000000001,Night,49.335,9.077639999999999,False,False,False,False,TL-005,Torque Wrench,Valid,2025-01-01
2800,GA-1,STN-07,2026-11-03 05:19:00,891-ABC,BOM-3,74.08,OK,SUP-02,NU9***********1NC,WO-15136,False,Torque Out Of Spec,1.03,79.928,Night,48.204,11.227,False,False,False,False,TL-024,Torque Wrench,Valid,2026-06-01
2805,GA-2,STN-07,2026-11-03 05:22:00,772-DEF,BOM-2,45.46,UNKNOWN,SUP-09,PBJ***********4VB,WO-57282,False,Unknown,0.9818,75.00952000000001,Night,44.86826000000001,8.24712,False,False,False,False,TL-010,Torque Wrench,Valid,2026-01-01
2825,GA-1,STN-07,2026-11-03 05:32:00,332-ABC,BOM-1,59.32,UNKNOWN,SUP-02,Y3R***********S0W,WO-97854,False,Leak Detected,1.0085,91.60541666666666,Night,50.425,10.395258483983508,False,False,False,False,TL-011,Torque Wrench,Valid,2025-01-01
2830,GA-2,STN-07,2026-11-03 05:34:00,509-GHI,BOM-3,62.0,REPAIR,SUP-09,H5M***********P46,WO-42862,False,Visual Defect,1.0349,81.03267,Night,64.68124999999999,11.873258042719838,False,False,False,False,TL-013,Torque Wrench,Valid,2026-06-01
2833,GA-1,STN-07,2026-11-03 05:36:00,780-DEF,BOM-3,61.65,UNKNOWN,SUP-02,CG5***********2J8,WO-99154,False,Leak Detected,0.9998,77.42895555555556,Night,54.88902,8.798240000000002,False,False,False,False,TL-020,Torque Wrench,Valid,2026-06-01
2838,GA-1,STN-07,2026-11-03 05:38:00,832-ABC,BOM-1,73.88,,SUP-02,A3L***********3BT,WO-59500,False,Unknown,0.9857,78.56029000000001,Night,50.46784,7.49132,False,False,False,False,TL-021,Torque Wrench,Valid,2025-01-01
2850,GA-2,STN-07,2026-11-03 05:44:00,850-GHI,BOM-1,51.46,REJECT,SUP-02,ALP***********8ZH,WO-24608,False,Leak Detected,1.0305,83.8827,Night,56.57445,11.282794853762464,False,False,False,False,TL-017,Torque Wrench,Valid,2025-01-01
2866,GA-2,STN-07,2026-11-03 05:52:00,419-ABC,BOM-1,64.07,OK,SUP-02,XLD***********9EK,WO-87771,False,Visual Defect,0.9876,95.59968,Night,43.15812,10.96236,False,False,False,False,TL-022,Torque Wrench,Valid,2025-01-01
2881,GA-2,STN-07,2026-11-03 06:00:00,384-ABC,BOM-3,58.49,REPAIR,SUP-09,85G***********VTY,WO-54411,False,Temperature High,0.9901,63.66343,Morning,50.99015,12.07922,False,False,False,False,TL-002,Torque Wrench,Valid,2026-06-01
2901,GA-1,STN-07,2026-11-03 06:10:00,532-GHI,BOM-1,68.48,REJECT,SUP-01,XSG***********P9S,WO-62017,False,Temperature High,1.0031,64.49933,Morning,47.346320000000006,9.128210000000001,False,False,False,False,TL-005,Torque Wrench,Valid,2025-01-01
2916,GA-1,STN-07,2026-11-03 06:17:00,134-ABC,BOM-1,40.5,REJECT,SUP-09,D4C***********4UH,WO-67858,False,Temperature High,1.0019,63.62065,Morning,59.81343,12.52375,False,False,False,False,TL-016,Torque Wrench,Valid,2025-01-01
2950,GA-1,STN-07,2026-11-03 06:34:00,141-DEF,BOM-2,68.87,REPAIR,SUP-02,SP1***********KBM,WO-87966,False,Visual Defect,1.0164,91.06943999999999,Morning,56.71512,9.152211144665536,False,False,False,False,TL-018,Torque Wrench,Valid,2026-01-01
2952,GA-2,STN-07,2026-11-03 06:35:00,946-ABC,BOM-2,76.76,REJECT,SUP-01,GK4***********041,WO-92357,False,Torque Out Of Spec,1.0316,74.06888000000001,Morning,55.50008,10.00652,False,False,False,False,TL-004,Torque Wrench,Valid,2026-01-01
2958,GA-1,STN-07,2026-11-03 06:38:00,358-ABC,BOM-2,55.97,REPAIR,SUP-02,3YZ***********0A6,WO-71513,False,Torque Out Of Spec,0.9888,81.57600000000001,Morning,50.033280000000005,10.3824,False,False,False,False,TL-015,Torque Wrench,Valid,2026-01-01
2963,GA-2,STN-07,2026-11-03 06:41:00,183-GHI,BOM-1,53.71,REPAIR,SUP-09,T1Y***********E5W,WO-92484,False,Visual Defect,1.0135,91.62040000000002,Morning,52.19525,11.24985,False,False,False,False,TL-006,Torque Wrench,Valid,2025-01-01
2972,GA-1,STN-07,2026-11-03 06:45:00,479-ABC,BOM-2,59.09,OK,SUP-01,M2L***********7TA,WO-66214,False,Unknown,1.0238,87.22776,Morning,50.88286000000001,9.93086,False,False,False,False,TL-011,Torque Wrench,Valid,2026-01-01
3005,GA-1,STN-07,2026-11-03 07:02:00,575-ABC,BOM-3,72.82,REJECT,SUP-02,9XG***********1SH,WO-80225,False,Unknown,0.9844,85.34748,Morning,47.94028000000001,9.54868,False,False,False,False,TL-004,Torque Wrench,Valid,2026-06-01
3034,GA-1,STN-07,2026-11-03 07:16:00,300-GHI,BOM-1,63.9,REPAIR,SUP-02,900***********9XS,WO-52181,False,Leak Detected,0.9927,58.37076,Morning,51.42186,11.01897,False,False,False,False,TL-014,Torque Wrench,Valid,2025-01-01
3040,GA-1,STN-07,2026-11-03 07:19:00,675-ABC,BOM-2,66.77,OK,SUP-02,149***********RNT,WO-84322,False,Torque Out Of Spec,0.9666,70.75512,Morning,47.943360000000006,9.95598,False,False,False,False,TL-001,Torque Wrench,Valid,2026-01-01
3044,GA-2,STN-07,2026-11-03 07:21:00,569-ABC,BOM-2,66.68,REPAIR,SUP-01,ASM***********Z46,WO-28534,False,Torque Out Of Spec,0.988,84.1776,Morning,46.93,9.2872,False,False,False,False,TL-006,Torque Wrench,Valid,2026-01-01
3052,GA-2,STN-07,2026-11-03 07:25:00,457-GHI,BOM-1,60.77,REPAIR,SUP-01,FM9***********BNS,WO-62963,False,Leak Detected,1.0077,86.10236666666667,Morning,45.64881,9.976230000000001,False,False,False,False,TL-023,Torque Wrench,Valid,2025-01-01
3058,GA-1,STN-07,2026-11-03 07:28:00,,BOM-1,59.83,,SUP-02,710***********F3N,WO-33797,False,Unknown,1.0115,75.30055555555556,Morning,48.147400000000005,11.83455,False,False,False,False,TL-024,Torque Wrench,Valid,2025-01-01
3076,GA-2,STN-07,2026-11-03 07:37:00,111-ABC,BOM-3,60.79,REJECT,SUP-02,6E9***********FW1,WO-14867,False,Visual Defect,0.9883,74.56174444444444,Morning,45.16531,11.26662,False,False,False,False,TL-001,Torque Wrench,Valid,2026-06-01
3080,GA-1,STN-07,2026-11-03 07:39:00,474-ABC,BOM-3,52.86,OK,SUP-02,S9J***********LAW,WO-47575,False,Torque Out Of Spec,1.0166,82.44626,Morning,56.11632,11.28426,False,False,False,False,TL-016,Torque Wrench,Valid,2026-06-01
3096,GA-2,STN-07,2026-11-03 07:47:00,693-DEF,BOM-1,58.85,REJECT,SUP-01,CHF***********DAJ,WO-92040,False,Unknown,1.0267,73.9794388888889,Morning,45.48280999999999,11.19103,False,False,False,False,TL-002,Torque Wrench,Valid,2025-01-01
3103,GA-1,STN-07,2026-11-03 07:51:00,469-GHI,BOM-2,74.23,REPAIR,SUP-09,CB5***********MAK,WO-49972,False,Temperature High,0.9902,81.41644444444445,Morning,53.37178,12.08044,False,False,False,False,TL-024,Torque Wrench,Valid,2026-01-01
3019,GA-2,STN-07,2026-11-03 08:10:00,547-DEF,BOM-2,84.05,UNKNOWN,SUP-01,H7L***********VLX,WO-39102,False,Visual Defect,0.973,66.3586,Morning,50.4987,9.97566844551083,False,False,False,False,TL-008,Torque Wrench,Valid,2026-01-01
3143,GA-2,STN-07,2026-11-03 08:11:00,682-DEF,BOM-2,70.63,REPAIR,SUP-02,VHC***********0F6,WO-69435,False,Leak Detected,1.0035,71.75025000000001,Morning,49.07115,8.429400000000001,False,False,False,False,TL-018,Torque Wrench,Valid,2026-01-01
3148,GA-2,STN-07,2026-11-03 08:13:00,105-DEF,BOM-1,56.27,REJECT,SUP-09,NS0***********09T,WO-64345,False,Visual Defect,0.9904,72.99248,Morning,48.92576,9.4088,False,False,False,False,TL-020,Torque Wrench,Valid,2025-01-01
3149,GA-2,STN-07,2026-11-03 08:14:00,249-DEF,BOM-2,73.62,REPAIR,SUP-09,SLZ***********5LC,WO-21179,False,Temperature High,0.9977,80.41462,Morning,58.76453,9.87723,False,False,False,False,TL-006,Torque Wrench,Valid,2026-01-01
3156,GA-1,STN-07,2026-11-03 08:17:00,613-DEF,BOM-3,51.8,REPAIR,SUP-02,4BH***********76T,WO-42710,False,Torque Out Of Spec,0.9783,91.90584999999999,Morning,45.09963,8.902529999999999,False,False,False,False,TL-010,Torque Wrench,Valid,2026-06-01
3171,GA-2,STN-07,2026-11-03 08:25:00,130-GHI,BOM-2,50.67,REJECT,SUP-09,6R9***********2XF,WO-41332,False,Visual Defect,1.0203,74.58393,Morning,56.42259,12.447659999999999,False,False,False,False,TL-010,Torque Wrench,Valid,2026-01-01
3178,GA-1,STN-07,2026-11-03 08:28:00,861-DEF,BOM-1,46.87,UNKNOWN,SUP-09,UXA***********DNU,WO-14111,False,Leak Detected,1.0024,79.89128,Morning,51.02216,7.81872,False,False,False,False,TL-013,Torque Wrench,Valid,2025-01-01
3283,GA-1,STN-07,2026-11-03 09:21:00,892-ABC,BOM-1,40.8,REPAIR,SUP-02,7ME***********6MY,WO-82021,False,Torque Out Of Spec,0.9959,93.91337,Morning,47.00648,11.253670000000001,False,False,False,False,TL-023,Torque Wrench,Valid,2025-01-01
3289,GA-2,STN-07,2026-11-03 09:24:00,245-ABC,BOM-1,64.46,,SUP-09,2K2***********FWU,WO-10647,False,Unknown,1.0038,76.99146,Morning,48.1824,9.0342,False,False,False,False,TL-015,Torque Wrench,Valid,2025-01-01
3291,GA-1,STN-07,2026-11-03 09:25:00,363-ABC,BOM-3,69.35,OK,SUP-02,G9Z***********RCH,WO-72458,False,Torque Out Of Spec,0.9773,85.61147999999999,Morning,47.78997,11.727599999999999,False,False,False,False,TL-016,Torque Wrench,Valid,2026-06-01
3300,GA-2,STN-07,2026-11-03 09:29:00,593-DEF,BOM-1,68.15,REPAIR,SUP-02,7UY***********2BS,WO-66884,False,Torque Out Of Spec,1.0208,93.19904,Morning,51.85663999999999,11.53504,False,False,False,False,TL-021,Torque Wrench,Valid,2025-01-01
3314,GA-2,STN-07,2026-11-03 09:36:00,167-ABC,BOM-2,62.43,REPAIR,SUP-09,TUT***********TJE,WO-56867,False,Visual Defect,0.9729,98.84664,Morning,49.32603,8.129971455756422,False,False,False,False,TL-017,Torque Wrench,Valid,2026-01-01
3320,GA-2,STN-07,2026-11-03 09:39:00,274-DEF,BOM-2,55.24,REPAIR,SUP-09,835***********EY3,WO-50204,False,Torque Out Of Spec,1.005,76.38,Morning,54.16949999999999,9.849,False,False,False,False,TL-007,Torque Wrench,Valid,2026-01-01
3324,GA-2,STN-07,2026-11-03 09:41:00,,BOM-3,69.0,,SUP-02,FW9***********P72,WO-85207,False,Temperature High,1.0001,87.10870999999999,Morning,53.90539,7.2007200000000005,False,False,False,False,TL-006,Torque Wrench,Valid,2026-06-01
3338,GA-1,STN-07,2026-11-03 09:48:00,322-GHI,BOM-1,57.57,,SUP-09,NUM***********5UB,WO-34404,False,Torque Out Of Spec,1.0013,88.00314444444444,Morning,52.468120000000006,10.21326,False,False,False,False,TL-007,Torque Wrench,Valid,2025-01-01
3373,GA-1,STN-07,2026-11-03 10:05:00,711-GHI,BOM-1,56.62,UNKNOWN,SUP-01,CKH***********9R4,WO-99170,False,Unknown,1.0033,78.05674,Morning,42.74058,9.33069,False,False,False,False,TL-012,Torque Wrench,Valid,2025-01-01
3382,GA-2,STN-07,2026-11-03 10:10:00,346-DEF,BOM-1,64.78,REJECT,SUP-01,6BT***********1DT,WO-50458,False,Visual Defect,1.0178,97.25644444444445,Morning,52.51848,8.6513,False,False,False,False,TL-001,Torque Wrench,Valid,2025-01-01
3392,GA-2,STN-07,2026-11-03 10:15:00,372-ABC,BOM-1,49.72,,SUP-01,LLT***********1Y1,WO-46209,False,Leak Detected,1.0014,79.05496666666667,Morning,41.45796,11.816520000000002,False,False,False,False,TL-021,Torque Wrench,Valid,2025-01-01
3416,GA-2,STN-07,2026-11-03 10:27:00,835-DEF,BOM-3,57.41,REJECT,SUP-09,WG8***********SVA,WO-14653,False,Unknown,1.0166,69.02714,Morning,51.13497999999999,7.738154138915319,False,False,False,False,TL-009,Torque Wrench,Valid,2026-06-01
3420,GA-1,STN-07,2026-11-03 10:29:00,917-GHI,BOM-2,41.89,REPAIR,SUP-02,4FS***********Y3E,WO-55095,False,Visual Defect,0.9911,78.99067,Morning,55.60071,11.001209999999999,False,False,False,False,TL-014,Torque Wrench,Valid,2026-01-01
3429,GA-1,STN-07,2026-11-03 10:34:00,215-GHI,BOM-2,75.52,UNKNOWN,SUP-01,YHX***********7BS,WO-36104,False,Visual Defect,1.0215,82.1286,Morning,60.6771,11.032200000000001,False,False,False,False,TL-024,Torque Wrench,Valid,2026-01-01
3434,GA-1,STN-07,2026-11-03 10:36:00,564-GHI,BOM-2,64.21,REJECT,SUP-02,4LV***********TR9,WO-46942,False,Visual Defect,1.0244,66.89331999999999,Morning,51.22,10.55132,False,False,False,False,TL-019,Torque Wrench,Valid,2026-01-01
3439,GA-2,STN-07,2026-11-03 10:39:00,803-GHI,BOM-1,63.81,REJECT,SUP-01,H9U***********1ZY,WO-94915,False,Leak Detected,1.0201,86.65182777777778,Morning,49.57686,10.81306,False,False,False,False,TL-006,Torque Wrench,Valid,2025-01-01
3464,GA-2,STN-07,2026-11-03 10:51:00,393-DEF,BOM-2,77.13,,SUP-01,43W***********52Z,WO-59765,False,Torque Out Of Spec,0.9969,79.45293000000001,Morning,42.96639,10.46745,False,False,False,False,TL-014,Torque Wrench,Valid,2026-01-01
3473,GA-1,STN-07,2026-11-03 10:56:00,393-DEF,BOM-2,57.45,REPAIR,SUP-01,H9M***********LDA,WO-22362,False,Unknown,0.9751,77.71547,Morning,54.11805,11.408669999999999,False,False,False,False,TL-001,Torque Wrench,Valid,2026-01-01
3478,GA-2,STN-07,2026-11-03 10:58:00,,BOM-2,49.43,OK,SUP-02,990***********09Z,WO-42168,False,Leak Detected,0.9803,78.9686111111111,Morning,47.93667,7.35225,False,False,False,False,TL-005,Torque Wrench,Valid,2026-01-01
3505,GA-1,STN-07,2026-11-03 11:11:00,158-GHI,BOM-1,55.94,UNKNOWN,SUP-09,6CS***********ECU,WO-47860,False,Unknown,1.0342,84.97676666666668,Morning,52.53736,,False,False,False,False,TL-022,Torque Wrench,Valid,2025-01-01
3511,GA-1,STN-07,2026-11-03 11:15:00,797-GHI,BOM-2,55.83,REPAIR,SUP-01,VUH***********0JM,WO-67525,False,Leak Detected,0.999,84.11580000000001,Morning,52.5474,11.3886,False,False,False,False,TL-015,Torque Wrench,Valid,2026-01-01
3523,GA-2,STN-07,2026-11-03 11:21:00,547-GHI,BOM-2,55.48,REJECT,SUP-09,7YT***********T76,WO-50726,False,Unknown,0.9963,71.03618999999999,Morning,48.22092,9.081127704463658,False,False,False,False,TL-024,Torque Wrench,Valid,2026-01-01
3532,GA-2,STN-07,2026-11-03 11:25:00,612-ABC,BOM-1,61.09,REJECT,SUP-01,G5V***********WZE,WO-97987,False,Temperature High,0.9887,84.86341666666667,Morning,48.545170000000006,10.579089999999999,False,False,False,False,TL-008,Torque Wrench,Valid,2025-01-01
3537,GA-2,STN-07,2026-11-03 11:28:00,641-DEF,BOM-1,61.44,,SUP-01,LVU***********4ET,WO-73153,False,Unknown,0.9646,77.36092000000001,Morning,52.76362,11.76812,False,False,False,False,TL-005,Torque Wrench,Valid,2025-01-01
3540,GA-2,STN-07,2026-11-03 11:29:00,134-DEF,BOM-1,66.23,REJECT,SUP-09,KE7***********J8Z,WO-50906,False,Unknown,0.9913,79.304,Morning,45.50067,11.09281636536632,False,False,False,False,TL-023,Torque Wrench,Valid,2025-01-01
3546,GA-2,STN-07,2026-11-03 11:32:00,612-ABC,BOM-1,53.6,REPAIR,SUP-09,X43***********R57,WO-30920,False,Temperature High,0.9897,77.69145,Morning,46.31796,9.430393414139742,False,False,False,False,TL-019,Torque Wrench,Valid,2025-01-01
3554,GA-1,STN-07,2026-11-03 11:36:00,620-GHI,BOM-2,40.91,REPAIR,SUP-02,RL9***********BY0,WO-19830,False,Torque Out Of Spec,0.9965,90.88080000000001,Morning,41.35475,9.646340958921112,False,False,False,False,TL-007,Torque Wrench,Valid,2026-01-01
3574,GA-2,STN-07,2026-11-03 11:46:00,447-ABC,BOM-2,48.42,,SUP-02,0EN***********R5G,WO-17726,False,Temperature High,0.9745,92.96730000000001,Morning,48.3352,,False,False,False,False,TL-013,Torque Wrench,Valid,2026-01-01
3578,GA-2,STN-07,2026-11-03 11:48:00,163-DEF,BOM-2,73.45,REJECT,SUP-01,2H1***********6BM,WO-25836,False,Visual Defect,1.0041,82.13538,Morning,51.10869,11.734507508377114,False,False,False,False,TL-003,Torque Wrench,Valid,2026-01-01
3614,GA-2,STN-07,2026-11-03 12:06:00,910-GHI,BOM-1,67.13,REPAIR,SUP-09,VJN***********A4R,WO-57556,False,Unknown,1.0178,72.71615555555556,Morning,48.54906,10.076220000000001,False,False,False,False,TL-014,Torque Wrench,Valid,2025-01-01
3615,GA-1,STN-07,2026-11-03 12:07:00,331-GHI,BOM-3,76.19,,SUP-01,W7P***********LNL,WO-47843,False,Unknown,1.0231,74.89092,Morning,41.64017,11.356409999999999,False,False,False,False,TL-002,Torque Wrench,Valid,2026-06-01
